date,opponent,game_type,time,period,etype,team,player,result,points,type,x,y
20090113,HOU,away,06:12,1,shot,LAL,Pau Gasol,missed,0,hook,25,11
20090113,HOU,away,06:11,1,shot,LAL,Vladimir Radmanovic,made,2,tip,25,6
20090113,HOU,away,06:11,1,rebound,LAL,Vladimir Radmanovic,,0,off,NA,NA
20090113,HOU,away,05:49,1,shot,HOU,Luis Scola,made,2,driving layup,25,6
20090113,HOU,away,05:34,1,shot,LAL,Andrew Bynum,missed,0,jump,25,24
20090113,HOU,away,05:33,1,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,05:22,1,shot,HOU,Von Wafer,made,3,3pt,23,31
20090113,HOU,away,05:07,1,shot,LAL,Andrew Bynum,made,2,alley oop layup,25,6
20090113,HOU,away,04:44,1,shot,HOU,Yao Ming,missed,0,hook,28,12
20090113,HOU,away,04:42,1,rebound,LAL,Kobe Bryant,,0,def,NA,NA
20090113,HOU,away,04:26,1,shot,LAL,Andrew Bynum,missed,0,hook,34,13
20090113,HOU,away,04:24,1,rebound,LAL,Pau Gasol,,0,off,NA,NA
20090113,HOU,away,04:23,1,shot,LAL,Pau Gasol,made,2,hook,29,10
20090113,HOU,away,03:58,1,shot,HOU,Luis Scola,missed,0,jump,31,9
20090113,HOU,away,03:56,1,rebound,LAL,Pau Gasol,,0,def,NA,NA
20090113,HOU,away,03:50,1,shot,LAL,Kobe Bryant,made,2,jump,37,25
20090113,HOU,away,03:24,1,shot,HOU,Von Wafer,made,2,driving dunk,25,6
20090113,HOU,away,03:07,1,shot,LAL,Pau Gasol,made,2,hook,32,9
20090113,HOU,away,02:47,1,turnover,HOU,Rafer Alston,,0,,NA,NA
20090113,HOU,away,02:42,1,shot,LAL,Derek Fisher,made,2,layup,25,6
20090113,HOU,away,02:28,1,shot,HOU,Von Wafer,made,2,jump,10,21
20090113,HOU,away,02:15,1,turnover,LAL,Kobe Bryant,,0,,NA,NA
20090113,HOU,away,01:54,1,shot,HOU,Yao Ming,missed,0,turnaround jump,31,14
20090113,HOU,away,01:53,1,rebound,HOU,Luis Scola,,0,off,NA,NA
20090113,HOU,away,01:52,1,foul,LAL,Kobe Bryant,,0,personal,NA,NA
20090113,HOU,away,01:52,1,timeout,HOU,,,0,regular,NA,NA
20090113,HOU,away,01:52,1,sub,HOU,,,0,,NA,NA
20090113,HOU,away,01:52,1,sub,LAL,,,0,,NA,NA
20090113,HOU,away,01:52,1,sub,LAL,,,0,,NA,NA
20090113,HOU,away,01:42,1,shot,HOU,Rafer Alston,missed,0,jump,38,19
20090113,HOU,away,01:40,1,rebound,LAL,Kobe Bryant,,0,def,NA,NA
20090113,HOU,away,01:28,1,shot,LAL,Lamar Odom,missed,0,layup,25,6
20090113,HOU,away,01:26,1,rebound,LAL,Trevor Ariza,,0,off,NA,NA
20090113,HOU,away,01:25,1,shot,LAL,Trevor Ariza,made,2,layup,25,6
20090113,HOU,away,01:02,1,timeout,LAL,,,0,regular,NA,NA
20090113,HOU,away,01:00,1,turnover,HOU,,,0,,NA,NA
20090113,HOU,away,00:50,1,shot,LAL,Kobe Bryant,made,2,jump,31,18
20090113,HOU,away,00:37,1,shot,HOU,Aaron Brooks,missed,0,3pt,41,24
20090113,HOU,away,00:36,1,rebound,LAL,Kobe Bryant,,0,def,NA,NA
20090113,HOU,away,00:30,1,shot,LAL,Kobe Bryant,missed,0,3pt,10,26
20090113,HOU,away,00:28,1,rebound,LAL,Pau Gasol,,0,off,NA,NA
20090113,HOU,away,00:20,1,turnover,LAL,Pau Gasol,,0,,NA,NA
20090113,HOU,away,00:14,1,shot,HOU,Rafer Alston,made,2,driving layup,25,6
20090113,HOU,away,00:02,1,foul,HOU,Von Wafer,,0,personal,NA,NA
20090113,HOU,away,00:00,1,shot,LAL,Kobe Bryant,missed,0,jump,29,27
20090113,HOU,away,00:00,1,rebound,LAL,,,0,,NA,NA
20090113,HOU,away,11:40,2,shot,LAL,Kobe Bryant,missed,0,jump bank,39,18
20090113,HOU,away,11:39,2,rebound,LAL,,,0,,NA,NA
20090113,HOU,away,11:39,2,foul,HOU,Chuck Hayes,,0,personal,NA,NA
20090113,HOU,away,11:28,2,shot,LAL,Andrew Bynum,missed,0,hook,19,14
20090113,HOU,away,11:26,2,rebound,HOU,Carl Landry,,0,def,NA,NA
20090113,HOU,away,11:11,2,shot,HOU,Carl Landry,made,2,jump,20,21
20090113,HOU,away,11:00,2,foul,HOU,Chuck Hayes,,0,personal,NA,NA
20090113,HOU,away,10:48,2,shot,LAL,Josh Powell,made,2,layup,25,6
20090113,HOU,away,10:37,2,shot,HOU,Aaron Brooks,missed,0,running jump,25,17
20090113,HOU,away,10:35,2,rebound,LAL,Josh Powell,,0,def,NA,NA
20090113,HOU,away,10:31,2,turnover,LAL,Lamar Odom,,0,,NA,NA
20090113,HOU,away,10:25,2,shot,HOU,Von Wafer,made,2,dunk,25,6
20090113,HOU,away,10:10,2,shot,LAL,Kobe Bryant,made,2,jump,20,11
20090113,HOU,away,10:10,2,violation,HOU,Carl Landry,,0,defensive goaltending,NA,NA
20090113,HOU,away,10:10,2,foul,HOU,Von Wafer,,0,shooting,NA,NA
20090113,HOU,away,10:10,2,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090113,HOU,away,09:46,2,shot,HOU,Carl Landry,made,2,jump,43,15
20090113,HOU,away,09:32,2,shot,LAL,Andrew Bynum,made,2,turnaround hook,26,16
20090113,HOU,away,09:08,2,shot,HOU,Carl Landry,made,2,hook,29,13
20090113,HOU,away,08:52,2,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090113,HOU,away,08:50,2,rebound,HOU,Chuck Hayes,,0,def,NA,NA
20090113,HOU,away,08:47,2,shot,HOU,Brent Barry,made,2,layup,25,6
20090113,HOU,away,08:34,2,foul,HOU,Brent Barry,,0,personal,NA,NA
20090113,HOU,away,08:34,2,timeout,OFF,,,0,official,NA,NA
20090113,HOU,away,08:34,2,sub,LAL,,,0,,NA,NA
20090113,HOU,away,08:24,2,shot,LAL,Andrew Bynum,made,2,turnaround bank,32,12
20090113,HOU,away,08:11,2,shot,HOU,Aaron Brooks,made,2,alley oop dunk,25,6
20090113,HOU,away,08:01,2,sub,HOU,,,0,,NA,NA
20090113,HOU,away,08:01,2,sub,HOU,,,0,,NA,NA
20090113,HOU,away,08:01,2,jump ball,OFF,,,0,,NA,NA
20090113,HOU,away,07:44,2,shot,LAL,Josh Powell,made,2,jump,13,24
20090113,HOU,away,07:22,2,turnover,HOU,Brent Barry,,0,,NA,NA
20090113,HOU,away,07:18,2,shot,LAL,Trevor Ariza,made,2,layup,25,6
20090113,HOU,away,07:03,2,shot,HOU,Aaron Brooks,missed,0,jump,15,21
20090113,HOU,away,07:01,2,rebound,LAL,Lamar Odom,,0,def,NA,NA
20090113,HOU,away,06:55,2,shot,LAL,Andrew Bynum,missed,0,jump,27,17
20090113,HOU,away,06:54,2,rebound,HOU,Carl Landry,,0,def,NA,NA
20090113,HOU,away,06:44,2,shot,HOU,Dikembe Mutombo,made,2,layup,25,6
20090113,HOU,away,06:28,2,shot,LAL,Derek Fisher,made,2,jump,32,26
20090113,HOU,away,06:13,2,turnover,HOU,Carl Landry,,0,,NA,NA
20090113,HOU,away,05:54,2,shot,LAL,Trevor Ariza,made,2,jump,22,27
20090113,HOU,away,05:41,2,shot,HOU,Aaron Brooks,missed,0,jump,39,18
20090113,HOU,away,05:40,2,rebound,LAL,Trevor Ariza,,0,def,NA,NA
20090113,HOU,away,05:30,2,foul,LAL,Andrew Bynum,,0,offensive,NA,NA
20090113,HOU,away,05:30,2,turnover,LAL,Andrew Bynum,,0,,NA,NA
20090113,HOU,away,05:30,2,timeout,HOU,,,0,regular,NA,NA
20090113,HOU,away,05:30,2,sub,LAL,,,0,,NA,NA
20090113,HOU,away,05:30,2,sub,LAL,,,0,,NA,NA
20090113,HOU,away,05:15,2,shot,HOU,Brent Barry,made,3,3pt,18,31
20090113,HOU,away,05:06,2,foul,HOU,Dikembe Mutombo,,0,defense 3 second,NA,NA
20090113,HOU,away,05:06,2,free throw,LAL,Derek Fisher,made,1,,NA,NA
20090113,HOU,away,04:58,2,shot,LAL,Kobe Bryant,missed,0,jump,8,21
20090113,HOU,away,04:57,2,rebound,HOU,Carl Landry,,0,def,NA,NA
20090113,HOU,away,04:37,2,shot,HOU,Aaron Brooks,missed,0,layup,25,6
20090113,HOU,away,04:36,2,rebound,HOU,Dikembe Mutombo,,0,off,NA,NA
20090113,HOU,away,04:34,2,shot,HOU,Dikembe Mutombo,made,2,tip,25,6
20090113,HOU,away,04:21,2,shot,LAL,Andrew Bynum,made,2,dunk,25,6
20090113,HOU,away,04:01,2,shot,HOU,Brent Barry,made,2,turnaround jump,13,24
20090113,HOU,away,03:40,2,shot,LAL,Kobe Bryant,made,2,jump bank,34,10
20090113,HOU,away,03:40,2,foul,HOU,Brent Barry,,0,shooting,NA,NA
20090113,HOU,away,03:40,2,sub,HOU,,,0,,NA,NA
20090113,HOU,away,03:40,2,sub,HOU,,,0,,NA,NA
20090113,HOU,away,03:40,2,free throw,LAL,Kobe Bryant,missed,0,,NA,NA
20090113,HOU,away,03:40,2,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,03:18,2,shot,HOU,Yao Ming,missed,0,turnaround jump,20,16
20090113,HOU,away,03:16,2,rebound,LAL,Andrew Bynum,,0,def,NA,NA
20090113,HOU,away,03:07,2,shot,LAL,Kobe Bryant,missed,0,turnaround jump,34,12
20090113,HOU,away,03:07,2,rebound,HOU,,,0,,NA,NA
20090113,HOU,away,03:07,2,foul,LAL,Pau Gasol,,0,loose ball,NA,NA
20090113,HOU,away,03:07,2,sub,HOU,,,0,,NA,NA
20090113,HOU,away,02:46,2,turnover,HOU,Von Wafer,,0,,NA,NA
20090113,HOU,away,02:43,2,shot,LAL,Trevor Ariza,made,2,dunk,25,6
20090113,HOU,away,02:24,2,shot,HOU,Von Wafer,made,3,3pt,15,30
20090113,HOU,away,02:15,2,timeout,LAL,,,0,regular,NA,NA
20090113,HOU,away,02:15,2,sub,LAL,,,0,,NA,NA
20090113,HOU,away,02:15,2,sub,HOU,,,0,,NA,NA
20090113,HOU,away,02:05,2,shot,LAL,Kobe Bryant,made,2,driving layup,25,6
20090113,HOU,away,01:43,2,shot,HOU,Yao Ming,made,2,turnaround jump,16,8
20090113,HOU,away,01:18,2,shot,LAL,Kobe Bryant,missed,0,3pt,6,24
20090113,HOU,away,01:16,2,rebound,LAL,Pau Gasol,,0,off,NA,NA
20090113,HOU,away,01:06,2,foul,HOU,Shane Battier,,0,shooting,NA,NA
20090113,HOU,away,01:06,2,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090113,HOU,away,01:06,2,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090113,HOU,away,00:45,2,shot,HOU,Rafer Alston,missed,0,3pt,48,13
20090113,HOU,away,00:44,2,rebound,LAL,Lamar Odom,,0,def,NA,NA
20090113,HOU,away,00:39,2,shot,LAL,Kobe Bryant,missed,0,jump,18,14
20090113,HOU,away,00:38,2,rebound,LAL,Pau Gasol,,0,off,NA,NA
20090113,HOU,away,00:34,2,shot,LAL,Derek Fisher,missed,0,3pt,21,31
20090113,HOU,away,00:33,2,rebound,LAL,Trevor Ariza,,0,off,NA,NA
20090113,HOU,away,00:30,2,foul,HOU,Yao Ming,,0,shooting,NA,NA
20090113,HOU,away,00:30,2,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090113,HOU,away,00:30,2,free throw,LAL,Kobe Bryant,missed,0,,NA,NA
20090113,HOU,away,00:30,2,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,00:11,2,foul,LAL,Derek Fisher,,0,personal,NA,NA
20090113,HOU,away,00:07,2,shot,HOU,Yao Ming,made,2,turnaround jump,41,6
20090113,HOU,away,00:01,2,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090113,HOU,away,00:00,2,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,00:00,2,foul,LAL,Kobe Bryant,,0,technical,NA,NA
20090113,HOU,away,12:00,3,free throw,HOU,Yao Ming,made,1,,NA,NA
20090113,HOU,away,11:42,3,shot,LAL,Andrew Bynum,missed,0,jump,35,19
20090113,HOU,away,11:41,3,rebound,HOU,Rafer Alston,,0,def,NA,NA
20090113,HOU,away,11:19,3,shot,HOU,Shane Battier,missed,0,3pt,42,22
20090113,HOU,away,11:17,3,rebound,HOU,,,0,,NA,NA
20090113,HOU,away,11:10,3,foul,HOU,Yao Ming,,0,offensive,NA,NA
20090113,HOU,away,11:10,3,turnover,HOU,Yao Ming,,0,,NA,NA
20090113,HOU,away,10:55,3,shot,LAL,Vladimir Radmanovic,made,2,layup,25,6
20090113,HOU,away,10:55,3,violation,HOU,Yao Ming,,0,defensive goaltending,NA,NA
20090113,HOU,away,10:41,3,shot,HOU,Yao Ming,made,2,turnaround jump,31,14
20090113,HOU,away,10:29,3,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090113,HOU,away,10:29,3,rebound,HOU,,,0,,NA,NA
20090113,HOU,away,10:10,3,foul,HOU,Luis Scola,,0,offensive,NA,NA
20090113,HOU,away,10:10,3,turnover,HOU,Luis Scola,,0,,NA,NA
20090113,HOU,away,09:51,3,shot,LAL,Pau Gasol,missed,0,jump,13,13
20090113,HOU,away,09:50,3,rebound,HOU,Von Wafer,,0,def,NA,NA
20090113,HOU,away,09:42,3,shot,HOU,Rafer Alston,made,2,jump,19,26
20090113,HOU,away,09:32,3,foul,HOU,Luis Scola,,0,personal,NA,NA
20090113,HOU,away,09:22,3,foul,HOU,Luis Scola,,0,shooting,NA,NA
20090113,HOU,away,09:22,3,free throw,LAL,Andrew Bynum,made,1,,NA,NA
20090113,HOU,away,09:22,3,sub,HOU,,,0,,NA,NA
20090113,HOU,away,09:22,3,free throw,LAL,Andrew Bynum,missed,0,,NA,NA
20090113,HOU,away,09:22,3,rebound,HOU,Shane Battier,,0,def,NA,NA
20090113,HOU,away,09:02,3,shot,HOU,Von Wafer,missed,0,driving layup,25,6
20090113,HOU,away,09:01,3,rebound,HOU,Yao Ming,,0,off,NA,NA
20090113,HOU,away,09:00,3,shot,HOU,Yao Ming,made,2,dunk,25,6
20090113,HOU,away,08:35,3,shot,LAL,Derek Fisher,missed,0,3pt,40,29
20090113,HOU,away,08:34,3,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,08:24,3,shot,HOU,Rafer Alston,missed,0,jump,18,24
20090113,HOU,away,08:23,3,rebound,LAL,Vladimir Radmanovic,,0,def,NA,NA
20090113,HOU,away,08:18,3,shot,LAL,Andrew Bynum,made,2,dunk,25,6
20090113,HOU,away,07:58,3,turnover,HOU,Yao Ming,,0,,NA,NA
20090113,HOU,away,07:41,3,turnover,LAL,Kobe Bryant,,0,,NA,NA
20090113,HOU,away,07:35,3,foul,LAL,Andrew Bynum,,0,shooting,NA,NA
20090113,HOU,away,07:35,3,free throw,HOU,Carl Landry,made,1,,NA,NA
20090113,HOU,away,07:35,3,free throw,HOU,Carl Landry,made,1,,NA,NA
20090113,HOU,away,07:17,3,shot,LAL,Pau Gasol,made,2,hook,29,15
20090113,HOU,away,06:56,3,shot,HOU,Yao Ming,missed,0,hook,16,9
20090113,HOU,away,06:54,3,rebound,HOU,Carl Landry,,0,off,NA,NA
20090113,HOU,away,06:53,3,shot,HOU,Carl Landry,made,2,layup,25,6
20090113,HOU,away,06:27,3,shot,LAL,Vladimir Radmanovic,made,3,3pt,20,31
20090113,HOU,away,06:12,3,shot,HOU,Shane Battier,missed,0,3pt,8,25
20090113,HOU,away,06:11,3,rebound,HOU,Yao Ming,,0,off,NA,NA
20090113,HOU,away,06:11,3,foul,LAL,Andrew Bynum,,0,loose ball,NA,NA
20090113,HOU,away,06:11,3,sub,LAL,,,0,,NA,NA
20090113,HOU,away,06:02,3,foul,LAL,Derek Fisher,,0,personal,NA,NA
20090113,HOU,away,05:57,3,shot,HOU,Yao Ming,made,2,slam dunk,25,6
20090113,HOU,away,05:42,3,shot,LAL,Kobe Bryant,missed,0,3pt,34,31
20090113,HOU,away,05:41,3,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,05:35,3,shot,HOU,Von Wafer,missed,0,3pt,5,23
20090113,HOU,away,05:34,3,rebound,LAL,Vladimir Radmanovic,,0,def,NA,NA
20090113,HOU,away,05:22,3,shot,LAL,Kobe Bryant,made,2,jump bank,32,12
20090113,HOU,away,05:06,3,shot,HOU,Carl Landry,missed,0,jump,15,24
20090113,HOU,away,05:05,3,rebound,LAL,Kobe Bryant,,0,def,NA,NA
20090113,HOU,away,04:59,3,shot,LAL,Kobe Bryant,made,2,jump,19,16
20090113,HOU,away,04:59,3,foul,HOU,Yao Ming,,0,shooting,NA,NA
20090113,HOU,away,04:59,3,timeout,HOU,,,0,regular,NA,NA
20090113,HOU,away,04:59,3,sub,HOU,,,0,,NA,NA
20090113,HOU,away,04:59,3,free throw,LAL,Kobe Bryant,missed,0,,NA,NA
20090113,HOU,away,04:59,3,rebound,HOU,Carl Landry,,0,def,NA,NA
20090113,HOU,away,04:38,3,shot,HOU,Von Wafer,made,3,3pt,21,32
20090113,HOU,away,04:27,3,shot,LAL,Kobe Bryant,missed,0,jump,27,11
20090113,HOU,away,04:26,3,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,04:12,3,turnover,HOU,Von Wafer,,0,,NA,NA
20090113,HOU,away,04:03,3,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090113,HOU,away,04:02,3,rebound,HOU,,,0,,NA,NA
20090113,HOU,away,03:45,3,shot,HOU,Yao Ming,made,2,hook,31,13
20090113,HOU,away,03:29,3,shot,LAL,Pau Gasol,missed,0,hook,28,12
20090113,HOU,away,03:27,3,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,03:11,3,shot,HOU,Yao Ming,made,2,jump,13,14
20090113,HOU,away,02:53,3,foul,HOU,Yao Ming,,0,shooting,NA,NA
20090113,HOU,away,02:53,3,foul,HOU,Yao Ming,,0,technical,NA,NA
20090113,HOU,away,02:53,3,timeout,LAL,,,0,regular,NA,NA
20090113,HOU,away,02:53,3,sub,LAL,,,0,,NA,NA
20090113,HOU,away,02:53,3,sub,LAL,,,0,,NA,NA
20090113,HOU,away,02:53,3,sub,HOU,,,0,,NA,NA
20090113,HOU,away,02:53,3,free throw,LAL,Derek Fisher,made,1,,NA,NA
20090113,HOU,away,02:53,3,free throw,LAL,Lamar Odom,missed,0,,NA,NA
20090113,HOU,away,02:53,3,rebound,LAL,,,0,,NA,NA
20090113,HOU,away,02:53,3,free throw,LAL,Lamar Odom,made,1,,NA,NA
20090113,HOU,away,02:42,3,shot,HOU,Von Wafer,made,2,jump,12,21
20090113,HOU,away,02:32,3,turnover,LAL,Trevor Ariza,,0,,NA,NA
20090113,HOU,away,02:20,3,shot,HOU,Rafer Alston,missed,0,running jump,16,9
20090113,HOU,away,02:17,3,rebound,LAL,Trevor Ariza,,0,def,NA,NA
20090113,HOU,away,02:01,3,shot,LAL,Trevor Ariza,made,3,3pt,25,31
20090113,HOU,away,01:42,3,shot,HOU,Von Wafer,made,2,running jump,25,15
20090113,HOU,away,01:31,3,shot,LAL,Lamar Odom,made,2,layup,25,6
20090113,HOU,away,01:31,3,foul,HOU,Carl Landry,,0,shooting,NA,NA
20090113,HOU,away,01:31,3,free throw,LAL,Lamar Odom,made,1,,NA,NA
20090113,HOU,away,01:11,3,foul,LAL,Lamar Odom,,0,shooting,NA,NA
20090113,HOU,away,01:11,3,free throw,HOU,Carl Landry,made,1,,NA,NA
20090113,HOU,away,01:11,3,free throw,HOU,Carl Landry,made,1,,NA,NA
20090113,HOU,away,00:52,3,foul,HOU,Chuck Hayes,,0,personal,NA,NA
20090113,HOU,away,00:52,3,free throw,LAL,Pau Gasol,made,1,,NA,NA
20090113,HOU,away,00:52,3,free throw,LAL,Pau Gasol,made,1,,NA,NA
20090113,HOU,away,00:32,3,shot,HOU,Von Wafer,made,2,jump,21,25
20090113,HOU,away,00:19,3,shot,LAL,Pau Gasol,missed,0,jump,25,13
20090113,HOU,away,00:17,3,rebound,HOU,Brent Barry,,0,def,NA,NA
20090113,HOU,away,00:00,3,shot,HOU,Rafer Alston,missed,0,jump,27,19
20090113,HOU,away,00:00,3,rebound,HOU,,,0,,NA,NA
20090113,HOU,away,11:43,4,shot,HOU,Brent Barry,missed,0,3pt,39,29
20090113,HOU,away,11:42,4,rebound,LAL,Trevor Ariza,,0,def,NA,NA
20090113,HOU,away,11:24,4,shot,LAL,Kobe Bryant,made,2,pullup jump,28,23
20090113,HOU,away,11:01,4,turnover,HOU,Carl Landry,,0,,NA,NA
20090113,HOU,away,10:47,4,shot,LAL,Kobe Bryant,missed,0,fade away jumper,14,9
20090113,HOU,away,10:45,4,rebound,HOU,Brent Barry,,0,def,NA,NA
20090113,HOU,away,10:28,4,shot,HOU,Aaron Brooks,missed,0,layup,25,6
20090113,HOU,away,10:27,4,rebound,HOU,,,0,,NA,NA
20090113,HOU,away,10:24,4,shot,HOU,Aaron Brooks,missed,0,layup,25,6
20090113,HOU,away,10:22,4,rebound,LAL,Kobe Bryant,,0,def,NA,NA
20090113,HOU,away,10:16,4,shot,LAL,Josh Powell,missed,0,jump,5,12
20090113,HOU,away,10:14,4,rebound,HOU,Chuck Hayes,,0,def,NA,NA
20090113,HOU,away,09:58,4,shot,HOU,Brent Barry,made,2,jump,12,24
20090113,HOU,away,09:41,4,shot,LAL,Josh Powell,made,2,jump,43,9
20090113,HOU,away,09:25,4,foul,LAL,Josh Powell,,0,personal,NA,NA
20090113,HOU,away,09:14,4,shot,HOU,Carl Landry,made,2,layup,25,6
20090113,HOU,away,09:14,4,foul,LAL,Pau Gasol,,0,shooting,NA,NA
20090113,HOU,away,09:14,4,free throw,HOU,Carl Landry,made,1,,NA,NA
20090113,HOU,away,08:59,4,shot,LAL,Trevor Ariza,made,3,3pt,14,28
20090113,HOU,away,08:38,4,timeout,OFF,,,0,official,NA,NA
20090113,HOU,away,08:33,4,shot,HOU,Aaron Brooks,made,2,driving layup,25,6
20090113,HOU,away,08:17,4,shot,LAL,Pau Gasol,missed,0,jump,37,12
20090113,HOU,away,08:15,4,rebound,HOU,Shane Battier,,0,def,NA,NA
20090113,HOU,away,08:00,4,turnover,HOU,Brent Barry,,0,,NA,NA
20090113,HOU,away,08:00,4,sub,HOU,,,0,,NA,NA
20090113,HOU,away,07:50,4,shot,LAL,Lamar Odom,made,2,turnaround hook,37,9
20090113,HOU,away,07:31,4,shot,HOU,Carl Landry,missed,0,layup,25,6
20090113,HOU,away,07:30,4,rebound,LAL,Lamar Odom,,0,def,NA,NA
20090113,HOU,away,07:29,4,foul,HOU,Carl Landry,,0,personal,NA,NA
20090113,HOU,away,07:29,4,sub,HOU,,,0,,NA,NA
20090113,HOU,away,07:29,4,sub,HOU,,,0,,NA,NA
20090113,HOU,away,07:12,4,shot,LAL,Kobe Bryant,missed,0,turnaround jump,31,13
20090113,HOU,away,07:10,4,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,06:56,4,shot,HOU,Yao Ming,missed,0,jump,14,13
20090113,HOU,away,06:55,4,rebound,LAL,Josh Powell,,0,def,NA,NA
20090113,HOU,away,06:45,4,shot,LAL,Trevor Ariza,missed,0,3pt,38,28
20090113,HOU,away,06:44,4,rebound,HOU,Carl Landry,,0,def,NA,NA
20090113,HOU,away,06:26,4,shot,HOU,Yao Ming,missed,0,jump,42,8
20090113,HOU,away,06:25,4,rebound,LAL,Kobe Bryant,,0,def,NA,NA
20090113,HOU,away,06:17,4,foul,HOU,Carl Landry,,0,shooting,NA,NA
20090113,HOU,away,06:17,4,sub,HOU,,,0,,NA,NA
20090113,HOU,away,06:17,4,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090113,HOU,away,06:17,4,sub,LAL,,,0,,NA,NA
20090113,HOU,away,06:17,4,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090113,HOU,away,06:01,4,shot,HOU,Carl Landry,made,2,jump,20,11
20090113,HOU,away,05:47,4,shot,LAL,Kobe Bryant,made,2,jump,36,19
20090113,HOU,away,05:24,4,shot,HOU,Carl Landry,made,2,jump,8,16
20090113,HOU,away,05:00,4,shot,LAL,Kobe Bryant,missed,0,turnaround jump,31,13
20090113,HOU,away,04:59,4,rebound,LAL,Lamar Odom,,0,off,NA,NA
20090113,HOU,away,04:59,4,foul,HOU,Luis Scola,,0,shooting,NA,NA
20090113,HOU,away,04:59,4,timeout,HOU,,,0,regular,NA,NA
20090113,HOU,away,04:59,4,sub,HOU,,,0,,NA,NA
20090113,HOU,away,04:59,4,free throw,LAL,Lamar Odom,made,1,,NA,NA
20090113,HOU,away,04:59,4,free throw,LAL,Lamar Odom,made,1,,NA,NA
20090113,HOU,away,04:45,4,jump ball,OFF,,,0,,NA,NA
20090113,HOU,away,04:33,4,shot,HOU,Rafer Alston,missed,0,layup,25,6
20090113,HOU,away,04:31,4,sub,LAL,,,0,,NA,NA
20090113,HOU,away,04:31,4,rebound,LAL,,,0,,NA,NA
20090113,HOU,away,04:31,4,jump ball,OFF,,,0,,NA,NA
20090113,HOU,away,04:01,4,shot,LAL,Kobe Bryant,made,2,jump,41,12
20090113,HOU,away,03:54,4,foul,LAL,Andrew Bynum,,0,personal,NA,NA
20090113,HOU,away,03:54,4,sub,LAL,,,0,,NA,NA
20090113,HOU,away,03:42,4,shot,HOU,Von Wafer,missed,0,driving layup,25,6
20090113,HOU,away,03:41,4,rebound,HOU,Shane Battier,,0,off,NA,NA
20090113,HOU,away,03:40,4,turnover,HOU,Shane Battier,,0,,NA,NA
20090113,HOU,away,03:22,4,shot,LAL,Kobe Bryant,made,2,jump,37,19
20090113,HOU,away,03:04,4,shot,HOU,Carl Landry,made,2,dunk,25,6
20090113,HOU,away,02:41,4,shot,LAL,Lamar Odom,made,2,hook,28,14
20090113,HOU,away,02:22,4,shot,HOU,Yao Ming,missed,0,turnaround jump,36,9
20090113,HOU,away,02:20,4,rebound,HOU,Carl Landry,,0,off,NA,NA
20090113,HOU,away,02:18,4,shot,HOU,Carl Landry,missed,0,layup,25,6
20090113,HOU,away,02:17,4,rebound,LAL,Derek Fisher,,0,def,NA,NA
20090113,HOU,away,02:05,4,shot,LAL,Pau Gasol,missed,0,jump,19,22
20090113,HOU,away,02:04,4,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,01:48,4,shot,HOU,Carl Landry,missed,0,layup,25,6
20090113,HOU,away,01:47,4,rebound,HOU,Carl Landry,,0,off,NA,NA
20090113,HOU,away,01:43,4,shot,HOU,Shane Battier,missed,0,3pt,15,29
20090113,HOU,away,01:42,4,rebound,LAL,Derek Fisher,,0,def,NA,NA
20090113,HOU,away,01:23,4,shot,LAL,Kobe Bryant,missed,0,jump,41,15
20090113,HOU,away,01:22,4,rebound,HOU,Yao Ming,,0,def,NA,NA
20090113,HOU,away,01:13,4,shot,HOU,Rafer Alston,made,2,running jump,22,16
20090113,HOU,away,01:13,4,timeout,LAL,,,0,regular,NA,NA
20090113,HOU,away,01:13,4,sub,HOU,,,0,,NA,NA
20090113,HOU,away,01:01,4,shot,LAL,Lamar Odom,missed,0,jump,43,9
20090113,HOU,away,00:59,4,rebound,HOU,Rafer Alston,,0,def,NA,NA
20090113,HOU,away,00:59,4,timeout,HOU,,,0,regular,NA,NA
20090113,HOU,away,00:59,4,sub,HOU,,,0,,NA,NA
20090113,HOU,away,00:59,4,sub,LAL,,,0,,NA,NA
20090113,HOU,away,00:47,4,shot,HOU,Shane Battier,made,3,3pt,48,9
