leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
0,0,1,3.5159,7.1761,2.0738,3.0076,.0056031169,.162,0,.77903426,1,0,0
0,1,1,3.4634,3.0942,.4444,1.5408,.001126061,.162,0,.10937102,1,0,0
0,1,1,3.5818,3.0428,1.23,1.5109,.001982244,.162,0,0,1,1,0
0,0,1,3.5069,3.6568,.7050999999999999,1.9119,.0069577121,.162,0,.70171005,1,0,0
0,1,1,3.4395,2.895,.5077,1.5545,.001046664,.162,0,.17648754,1,0,0
0,0,1,3.5391,3.144,.1457,1.6777,.001921392,.162,0,.21548939,1,0,0
0,0,1,3.6012,4.7633,1.8159,2.2253,.068477176,.162,0,.99630517,1,0,0
0,0,1,3.5908,3.0236,1.0151,1.4176,.063300654,.162,0,.99976122,1,1,0
0,0,1,3.4218,3.1586,1.0641,1.7351,.0014904439,.162,0,.36165997,1,0,0
0,1,0,3.3818,3.2162,1.0399,1.9452,.003873677,.162,0,.73880905,1,0,0
0,1,0,3.4484,3.2649,.8822,1.7735,.0050748168,.162,0,.40742156,1,0,0
0,0,0,.6118,5.8297,1.8359,2.7615,.0037593979,.027000001,0,0,0,1,0
0,1,0,5.1047,3.5109,1.1193,1.8394,.0021548769,.027000001,0,.22247793,1,0,0
0,1,0,.9625,3.946,.4117,1.8694,.0028051951,.027000001,0,.27652535,0,0,0
0,0,0,5.1505,4.1294,1.8673,2.0996,.0041937679,.027000001,0,.034308746,1,1,0
0,1,0,.3085,4.9353,0,2.9646,.0029173419,.027000001,0,.0065328982,0,1,0
0,1,1,5.0955,4.0486,2.8666,2.1013,.0026297709,.027000001,0,.020238925,1,0,0
0,0,1,1.5809,3.5992,1.1129,1.9993,.0043013468,.027000001,0,.60082817,0,1,0
0,0,0,1.5809,3.5992,1.1129,1.9993,.0043013468,.027000001,0,.60082817,0,1,0
0,0,1,1.5809,3.5992,1.1129,1.9993,.0043013468,.027000001,0,.60082817,0,1,0
0,0,1,1.5809,3.5992,1.1129,1.9993,.0043013468,.027000001,0,.60082817,0,1,0
0,0,0,5.125,4.4444,1.7918,2.2767,.0040780492,.027000001,0,.43469673,1,1,0
0,0,0,.6219,3.829,0,1.9227,.0048239268,.027000001,0,.41116574,0,1,0
0,1,0,.6219,3.829,0,1.9227,.0048239268,.027000001,0,.41116574,0,1,0
0,0,1,5.1276,4.6821,1.5812,2.4965,.009653639,.027000001,0,.49184722,1,1,0
0,1,0,5.3204,4.378,2.1341,2.0113,.0070295469,.027000001,0,.65339953,1,1,0
0,0,0,5.0091,5.0354,1.498,2.2531,.0033938228,.027000001,0,.13270548,1,1,0
0,1,0,5.1343,4.1774,.9196,2.2519,.0034668799,.027000001,0,.27885103,1,0,0
0,1,0,5.3261,7.2416,2.2557,3.1041,.0067591672,.027000001,0,.74164844,1,0,0
0,1,0,5.0953,4.0832,.8717,2.0522,.0049261078,.027000001,0,.41939563,1,1,0
0,0,1,5.3549,5.5015,2.1942,2.5795,.0077125621,.027000001,0,.44721755,1,0,0
0,0,0,5.1331,6.8043,2.6519,2.6443,.0084159672,.027000001,0,.84427309,1,0,0
0,0,0,5.1915,5.5506,1.5011,2.8116,.013310219,.027000001,0,.75213051,1,0,0
0,0,1,5.2177,5.3505,1.9807,2.2048,.004868045,.027000001,0,.25238314,1,0,0
0,0,1,5.3073,4.6908,1.1224,2.0975,.018257871,.027000001,0,.94639623,1,1,0
0,1,0,5.3564,6.1739,2.4873,2.6993,.0082518114,.027000001,0,.85770953,1,0,0
0,1,0,5.3615,3.818,1.2166,2.0273,.020908328,.027000001,0,.91183168,1,1,0
0,1,0,5.2535,4.7789,1.3918,2.2132,.011211573,.027000001,0,.77467436,1,1,0
0,0,1,5.3424,6.2075,1.2204,2.6567,.0054657082,.027000001,0,.90603083,1,0,0
0,1,0,5.3161,5.2475,1.9774,2.6502,.0055115591,.027000001,0,.68714172,1,1,0
0,0,0,5.2545,5.3406,1.9985,3.1432,.012484537,.027000001,0,.85561961,1,1,0
0,1,0,.615,4.4985,3.2429,2.1141,.001463415,.027000001,0,.34581938,0,1,0
0,1,0,.6004,4.2758,.2769,2.5286,.0033311129,.027000001,0,0,0,1,0
0,0,0,1.6616,3.7796,2.5064,1.9806,.0071617719,.027000001,0,.9126724,0,1,0
0,0,0,1.6616,3.7796,2.5064,1.9806,.0071617719,.027000001,0,.9126724,0,1,0
0,1,0,1.6616,3.7796,2.5064,1.9806,.0071617719,.027000001,0,.9126724,0,1,0
0,0,1,1.6616,3.7796,2.5064,1.9806,.0071617719,.027000001,0,.9126724,0,0,0
0,0,1,2.2106,4.6856,1.2655,2.5313,.002759432,.027000001,0,.25430802,0,0,0
0,1,0,2.2106,4.6856,1.2655,2.5313,.002759432,.027000001,0,.25430802,0,1,0
0,1,0,2.2106,4.6856,1.2655,2.5313,.002759432,.027000001,0,.25430802,0,0,0
0,0,0,2.2106,4.6856,1.2655,2.5313,.002759432,.027000001,0,.25430802,0,0,0
0,0,0,2.2106,4.6856,1.2655,2.5313,.002759432,.027000001,0,.25430802,0,0,0
0,0,1,2.2106,4.6856,1.2655,2.5313,.002759432,.027000001,0,.25430802,0,0,0
0,1,0,.309,5.0542,0,2.3338,.0025889969,.027000001,0,0,0,0,0
0,0,1,1.2601,3.7181,1.875,2.0701,.0033330687,.027000001,0,0,0,0,0
0,0,1,1.2601,3.7181,1.875,2.0701,.0033330687,.027000001,0,0,0,1,0
0,0,1,1.2601,3.7181,1.875,2.0701,.0033330687,.027000001,0,0,0,0,0
0,1,0,1.2601,3.7181,1.875,2.0701,.0033330687,.027000001,0,0,0,1,0
0,1,0,.3038,4.1886,.95,2.0672,.0019749841,.027000001,0,0,0,1,0
0,1,0,.9409999999999999,3.6412,2.04,1.9603,.002869288,.027000001,0,0,0,0,0
0,0,0,.9409999999999999,3.6412,2.04,1.9603,.002869288,.027000001,0,0,0,0,0
0,1,0,.9409999999999999,3.6412,2.04,1.9603,.002869288,.027000001,0,0,0,1,0
0,0,1,.9409999999999999,3.6412,2.04,1.9603,.002869288,.027000001,0,0,0,1,0
0,0,0,1.2785,4.4598,3.5136,2.6102,.0018772,.027000001,0,0,0,0,0
0,0,0,1.2785,4.4598,3.5136,2.6102,.0018772,.027000001,0,0,0,0,0
0,0,1,1.2785,4.4598,3.5136,2.6102,.0018772,.027000001,0,0,0,0,0
0,0,0,.6179,4.1769,0,2.1038,.002913093,.027000001,0,0,0,0,0
0,1,0,.6179,4.1769,0,2.1038,.002913093,.027000001,0,0,0,0,0
0,0,0,.8917,4.4005,.7522,2.2184,.002579343,.027000001,0,.057977237,0,1,0
0,1,1,.8917,4.4005,.7522,2.2184,.002579343,.027000001,0,.057977237,0,1,0
0,0,1,2.2767,3.7033,.868,2.0785,.0052268631,.027000001,0,.87477136,0,1,0
0,1,0,2.2767,3.7033,.868,2.0785,.0052268631,.027000001,0,.87477136,0,1,0
0,1,0,2.2767,3.7033,.868,2.0785,.0052268631,.027000001,0,.87477136,0,1,0
0,1,0,2.2767,3.7033,.868,2.0785,.0052268631,.027000001,0,.87477136,0,1,0
0,0,0,2.2767,3.7033,.868,2.0785,.0052268631,.027000001,0,.87477136,0,1,0
0,0,1,1.1914,4.0391,1.0897,1.903,.0054557659,.027000001,0,0,0,1,0
0,1,0,1.1914,4.0391,1.0897,1.903,.0054557659,.027000001,0,0,0,1,0
0,0,1,1.1914,4.0391,1.0897,1.903,.0054557659,.027000001,0,0,0,1,0
0,0,1,1.1938,4.4658,.6525,2.028,.0033506451,.027000001,0,.15828031,0,0,0
0,1,0,1.1938,4.4658,.6525,2.028,.0033506451,.027000001,0,.15828031,0,1,0
0,1,0,1.2518,4.7201,1.2743,2.1065,.0087074609,.027000001,0,.29442972,0,0,0
0,0,1,1.2518,4.7201,1.2743,2.1065,.0087074609,.027000001,0,.29442972,0,0,0
0,0,0,1.2518,4.7201,1.2743,2.1065,.0087074609,.027000001,0,.29442972,0,1,0
0,0,1,.6083,3.4205,.84,1.8035,.001643926,.027000001,0,0,0,0,0
0,0,1,1.23,3.6131,.8121,1.776,.0017886179,.027000001,0,0,0,0,0
0,1,0,1.23,3.6131,.8121,1.776,.0017886179,.027000001,0,0,0,1,0
0,0,1,1.23,3.6131,.8121,1.776,.0017886179,.027000001,0,0,0,1,0
0,1,0,1.23,3.6131,.8121,1.776,.0017886179,.027000001,0,0,0,0,0
0,0,1,.3318,3.4135,0,1.7933,.000301386,.027000001,0,.75401068,0,1,0
0,1,0,1.1758,3.0952,.2042,1.6303,.0032318418,.027000001,0,.75648367,0,1,0
0,1,0,1.1758,3.0952,.2042,1.6303,.0032318418,.027000001,0,.75648367,0,1,0
0,1,0,1.1758,3.0952,.2042,1.6303,.0032318418,.027000001,0,.75648367,0,1,0
0,1,0,1.1758,3.0952,.2042,1.6303,.0032318418,.027000001,0,.75648367,0,1,0
0,0,0,.3173,3.6833,1.7,2.0461,.0012606368,.027000001,0,.00049776008,0,1,0
0,1,0,.6035,3.9261,0,2.0036,.001657001,.027000001,0,0,0,0,0
0,1,0,.6035,3.9261,0,2.0036,.001657001,.027000001,0,0,0,1,0
0,0,0,.3026,3.7639,.6133,1.9293,.0039656311,.027000001,0,0,0,1,0
0,1,0,.6375,3.662,.403,1.8012,.0048627448,.027000001,0,0,0,0,0
0,0,0,.6375,3.662,.403,1.8012,.0048627448,.027000001,0,0,0,0,0
0,1,0,.6234,4.1073,1.0877,1.9732,.0040102662,.027000001,0,.01240561,0,1,0
0,1,0,.6453,3.6307,1.9538,1.6236,.0074384008,.027000001,0,.35028949,0,1,0
0,0,0,.6453,3.6307,1.9538,1.6236,.0074384008,.027000001,0,.35028949,0,1,0
0,0,1,.6453,3.6307,1.9538,1.6236,.0074384008,.027000001,0,.35028949,0,1,0
0,0,0,.979,4.0143,2.2249,2.196,.0045965272,.027000001,0,.014519906,0,1,0
0,1,0,.979,4.0143,2.2249,2.196,.0045965272,.027000001,0,.014519906,0,0,0
0,1,0,1.2789,6.9127,1.2626,3.3386,.019626241,.027000001,0,.51349908,0,1,0
0,1,0,1.2789,6.9127,1.2626,3.3386,.019626241,.027000001,0,.51349908,0,1,0
0,0,0,1.2789,6.9127,1.2626,3.3386,.019626241,.027000001,0,.51349908,0,1,0
0,0,0,1.2789,6.9127,1.2626,3.3386,.019626241,.027000001,0,.51349908,0,1,0
0,0,1,.982,4.4846,0,2.0961,.002240326,.027000001,0,.19331743,0,1,0
0,0,1,.982,4.4846,0,2.0961,.002240326,.027000001,0,.19331743,0,1,0
0,0,0,1.2735,4.2185,2.4741,2.5536,.010522183,.027000001,0,.8773436,0,1,0
0,0,1,1.2735,4.2185,2.4741,2.5536,.010522183,.027000001,0,.8773436,0,1,0
0,1,0,1.2735,4.2185,2.4741,2.5536,.010522183,.027000001,0,.8773436,0,1,0
0,0,0,.9398,4.6548,1.4918,2.1886,.0037241969,.027000001,0,.33122173,0,1,0
0,1,1,.9398,4.6548,1.4918,2.1886,.0037241969,.027000001,0,.33122173,0,1,0
0,0,0,.9398,4.6548,1.4918,2.1886,.0037241969,.027000001,0,.33122173,0,1,0
0,1,0,.6478,5.1494,1.1252,2.2272,.0037048471,.027000001,0,.0034916201,0,1,0
0,0,1,.6478,5.1494,1.1252,2.2272,.0037048471,.027000001,0,.0034916201,0,1,0
0,0,1,1.2872,4.7939,3.7492,2.325,.006137352,.027000001,0,.28023833,0,1,0
0,0,0,1.2872,4.7939,3.7492,2.325,.006137352,.027000001,0,.28023833,0,1,0
0,1,1,1.2913,6.171,1.98,2.6968,.0042592739,.027000001,0,0,0,0,0
0,1,1,1.2913,6.171,1.98,2.6968,.0042592739,.027000001,0,0,0,0,0
0,0,0,1.2913,6.171,1.98,2.6968,.0042592739,.027000001,0,0,0,1,0
0,1,0,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,0,0
0,1,0,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,0,0
0,0,1,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,1,0
0,0,0,2.4556,6.3566,2.3344,2.9752,.0086740507,.027000001,0,.68317151,0,0,0
0,0,0,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,0,0
0,0,0,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,0,0
0,0,0,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,0,0
0,1,0,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,0,0
0,1,0,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,0,0
0,0,0,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,0,0
0,1,0,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,0,0
0,0,1,2.4878,5.6614,2.0359,2.2101,.0032960849,.027000001,0,.44771621,0,1,0
0,0,0,.9116,6.1988,.6555,3.4603,.010640632,.027000001,0,1,0,1,0
0,1,0,.9116,6.1988,.6555,3.4603,.010640632,.027000001,0,1,0,1,0
0,1,0,.9116,6.1988,.6555,3.4603,.010640632,.027000001,0,1,0,1,0
0,0,0,.9248,5.1642,1.7864,2.7505,.0233564,.027000001,0,1,0,1,0
0,0,1,.9248,5.1642,1.7864,2.7505,.0233564,.027000001,0,1,0,1,0
0,1,0,.9248,5.1642,1.7864,2.7505,.0233564,.027000001,1,1,0,0,0
0,1,1,.9319,2.4344,1.233,1.9275,.04936152,.027000001,0,1,0,1,0
0,0,1,.9319,2.4344,1.233,1.9275,.04936152,.027000001,0,1,0,1,0
0,1,0,.9319,2.4344,1.233,1.9275,.04936152,.027000001,0,1,0,1,0
0,1,0,.9098000000000001,3.5022,1.4233,1.936,.027478566,.027000001,0,1,0,1,0
0,0,0,.9336,3.4569,.7239,1.6675,.03052699,.027000001,0,1,0,1,0
0,1,0,.9336,3.4569,.7239,1.6675,.03052699,.027000001,0,1,0,1,0
0,1,1,.908,5.3919,.8519,2.2492,.013546255,.027000001,0,.9689371,0,0,0
0,0,1,.9218,4.0206,1.2633,1.8345,.016489478,.027000001,0,1,0,1,0
0,0,0,.9218,4.0206,1.2633,1.8345,.016489478,.027000001,0,1,0,1,0
0,0,0,.9036999999999999,5.2158,1.4342,2.2939,.0087418389,.027000001,0,.9903847,0,1,0
0,0,1,.9036999999999999,5.2158,1.4342,2.2939,.0087418389,.027000001,0,.9903847,0,0,0
0,0,1,.8986,4.1186,.9331,1.9991,.032049853,.027000001,0,1,0,1,0
0,0,0,.8986,4.1186,.9331,1.9991,.032049853,.027000001,0,1,0,1,0
0,1,0,.8986,4.1186,.9331,1.9991,.032049853,.027000001,0,1,0,1,0
0,0,0,2.6547,3.7668,1.1391,2.1326,.022300072,.027000001,0,.98871702,0,0,0
0,0,0,2.6547,3.7668,1.1391,2.1326,.022300072,.027000001,0,.98871702,0,1,0
0,0,1,2.6547,3.7668,1.1391,2.1326,.022300072,.027000001,0,.98871702,0,1,0
0,1,1,2.6547,3.7668,1.1391,2.1326,.022300072,.027000001,0,.98871702,0,1,0
0,0,0,2.6547,3.7668,1.1391,2.1326,.022300072,.027000001,0,.98871702,0,1,0
0,1,0,2.6547,3.7668,1.1391,2.1326,.022300072,.027000001,0,.98871702,0,1,0
0,1,0,1.8451,8.4392,5.5714,3.7509,.0047151921,.027000001,0,.84768003,0,0,0
0,1,0,1.8451,8.4392,5.5714,3.7509,.0047151921,.027000001,0,.84768003,0,0,0
0,1,0,1.8451,8.4392,5.5714,3.7509,.0047151921,.027000001,0,.84768003,0,0,0
0,0,1,1.8451,8.4392,5.5714,3.7509,.0047151921,.027000001,0,.84768003,0,0,0
0,0,1,1.8451,8.4392,5.5714,3.7509,.0047151921,.027000001,0,.84768003,0,0,0
0,0,0,1.8451,8.4392,5.5714,3.7509,.0047151921,.027000001,0,.84768003,0,0,0
0,0,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,1,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,0,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,0,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,1,0
0,1,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,0,1,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,1,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,0,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,1,0
0,1,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,1,1,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,1,0
0,0,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,0,1,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,1,0,4.1586,6.698,2.7455,2.5585,.0085124802,.027000001,0,.77745908,0,0,0
0,1,1,.6361,5.372,1,3.2556,.0023581199,.027000001,0,0,0,1,0
0,0,1,.6361,5.372,1,3.2556,.0023581199,.027000001,0,0,0,0,0
0,0,1,.9529,3.6157,1.4769,1.7725,.0066113975,.027000001,0,.71230543,0,0,0
0,1,0,.9529,3.6157,1.4769,1.7725,.0066113975,.027000001,0,.71230543,0,0,0
0,1,0,.9529,3.6157,1.4769,1.7725,.0066113975,.027000001,0,.71230543,0,1,0
0,0,0,.3278,5.365,3.8417,2.7453,.0033557049,.027000001,0,0,0,1,0
0,0,0,.5977,5.0144,1.22,2.4325,.0051865485,.027000001,0,0,0,1,0
0,0,0,1.8091,4.8996,1.5926,2.186,.0037587751,.027000001,0,.18403021,0,1,0
0,0,0,1.8091,4.8996,1.5926,2.186,.0037587751,.027000001,0,.18403021,0,0,0
0,0,0,1.8091,4.8996,1.5926,2.186,.0037587751,.027000001,0,.18403021,0,1,0
0,0,0,1.8091,4.8996,1.5926,2.186,.0037587751,.027000001,0,.18403021,0,1,0
0,0,1,1.8091,4.8996,1.5926,2.186,.0037587751,.027000001,0,.18403021,0,1,0
0,1,0,.924,5.1337,2.0103,2.1745,.0054112552,.027000001,0,.53335196,0,1,0
0,0,1,.924,5.1337,2.0103,2.1745,.0054112552,.027000001,0,.53335196,0,1,0
0,1,0,.924,5.1337,2.0103,2.1745,.0054112552,.027000001,0,.53335196,0,1,0
0,0,1,1.2938,4.3398,1.5638,2.0671,.0054104193,.027000001,0,.2504392,0,1,0
0,0,0,1.2938,4.3398,1.5638,2.0671,.0054104193,.027000001,0,.2504392,0,1,0
0,0,0,1.2938,4.3398,1.5638,2.0671,.0054104193,.027000001,0,.2504392,0,1,0
0,1,0,1.2938,4.3398,1.5638,2.0671,.0054104193,.027000001,0,.2504392,0,0,0
0,1,0,1.1811,6.1491,1.4951,2.502,.0082973503,.027000001,0,.69329,0,0,0
0,0,0,1.1811,6.1491,1.4951,2.502,.0082973503,.027000001,0,.69329,0,0,0
0,1,1,1.1811,6.1491,1.4951,2.502,.0082973503,.027000001,0,.69329,0,0,0
0,1,0,.9423,7.5433,3.8,2.9324,.0018040962,.027000001,0,.29360101,0,1,0
0,1,0,.9423,7.5433,3.8,2.9324,.0018040962,.027000001,0,.29360101,0,1,0
0,1,0,1.5018,5.8694,2.3194,2.4168,.003862032,.027000001,0,.00031811674,0,0,0
0,0,0,1.5018,5.8694,2.3194,2.4168,.003862032,.027000001,0,.00031811674,0,0,0
0,1,0,1.5018,5.8694,2.3194,2.4168,.003862032,.027000001,0,.00031811674,0,1,0
0,1,1,1.5018,5.8694,2.3194,2.4168,.003862032,.027000001,0,.00031811674,0,1,0
0,1,0,1.5018,5.8694,2.3194,2.4168,.003862032,.027000001,0,.00031811674,0,0,0
0,0,1,.9767,4.8829,3.4,1.8457,.0059383642,.027000001,0,.47088948,0,0,0
0,1,0,.9767,4.8829,3.4,1.8457,.0059383642,.027000001,0,.47088948,0,0,0
0,0,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,1,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,0,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,0,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,0,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,1,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,0,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,1,0,2.8156,7.056,2.4962,2.6983,.0064639859,.027000001,0,.7689507,0,0,0
0,1,0,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,1,0,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,0,1,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,0,1,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,1,0,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,0,1,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,1,0,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,1,0,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,1,0
0,0,0,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,0,.91700518,0,0,0
0,0,0,3.9205,6.567,1.5546,2.9979,.0056625428,.027000001,1,.91700518,0,0,0
0,0,1,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,1,0
0,0,0,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,0,0
0,1,0,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,0,0
0,1,0,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,0,0
0,1,0,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,0,0
0,1,1,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,0,0
0,0,1,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,0,0
0,0,0,3.4436,5.4634,2.6916,2.2682,.010889766,.027000001,0,.88700432,0,1,0
0,1,1,.622,6.9729,0,3.0291,.0035369771,.027000001,0,1,0,0,0
0,1,0,.622,6.9729,0,3.0291,.0035369771,.027000001,0,1,0,0,0
0,0,0,1.3067,6.4599,2.738,2.4414,.0042090761,.027000001,0,.40683988,0,0,0
0,1,0,1.3067,6.4599,2.738,2.4414,.0042090761,.027000001,0,.40683988,0,0,0
0,0,0,1.3067,6.4599,2.738,2.4414,.0042090761,.027000001,0,.40683988,0,0,0
0,0,0,1.3067,6.4599,2.738,2.4414,.0042090761,.027000001,0,.40683988,0,0,0
0,1,1,2.2046,6.3656,2.0815,2.7776,.0035834161,.027000001,0,.80904579,0,0,0
0,0,1,2.2046,6.3656,2.0815,2.7776,.0035834161,.027000001,0,.80904579,0,1,0
0,1,0,2.2046,6.3656,2.0815,2.7776,.0035834161,.027000001,0,.80904579,0,0,0
0,0,1,2.2046,6.3656,2.0815,2.7776,.0035834161,.027000001,0,.80904579,0,0,0
0,0,0,2.2046,6.3656,2.0815,2.7776,.0035834161,.027000001,0,.80904579,0,0,0
0,1,0,2.2046,6.3656,2.0815,2.7776,.0035834161,.027000001,0,.80904579,0,0,0
0,0,1,.912,5.5059,3.2685,2.2458,.0032894739,.027000001,0,.27283373,0,0,0
0,0,1,.912,5.5059,3.2685,2.2458,.0032894739,.027000001,0,.27283373,0,0,0
0,1,1,.912,5.5059,3.2685,2.2458,.0032894739,.027000001,0,.27283373,0,1,0
0,1,0,.3223,6.8971,1.6797,2.24,.0083772875,.027000001,0,.0054347827,0,1,0
0,1,0,.6115,6.1815,.17,2.5089,.004742437,.027000001,0,.48136365,0,1,0
0,0,1,.9722,4.895,1.7953,2.3444,.0075087426,.027000001,0,.6828779,0,1,0
0,1,0,.9722,4.895,1.7953,2.3444,.0075087426,.027000001,0,.6828779,0,1,0
0,1,0,2.4912,5.5531,1.6968,3.0171,.0052585099,.027000001,0,.68469787,0,1,0
0,1,0,2.4912,5.5531,1.6968,3.0171,.0052585099,.027000001,0,.68469787,0,1,0
0,0,0,2.4912,5.5531,1.6968,3.0171,.0052585099,.027000001,0,.68469787,0,0,0
0,1,0,2.4912,5.5531,1.6968,3.0171,.0052585099,.027000001,0,.68469787,0,0,0
0,1,0,2.4912,5.5531,1.6968,3.0171,.0052585099,.027000001,0,.68469787,0,1,0
0,1,0,2.4912,5.5531,1.6968,3.0171,.0052585099,.027000001,0,.68469787,0,1,0
0,1,1,2.4912,5.5531,1.6968,3.0171,.0052585099,.027000001,0,.68469787,0,1,0
0,0,0,1.267,4.9449,4.1784,2.4947,.004340963,.027000001,0,.71238101,0,1,0
0,0,1,1.267,4.9449,4.1784,2.4947,.004340963,.027000001,0,.71238101,0,0,0
0,1,0,1.267,4.9449,4.1784,2.4947,.004340963,.027000001,0,.71238101,0,0,0
0,0,0,1.267,4.9449,4.1784,2.4947,.004340963,.027000001,0,.71238101,0,0,0
0,0,0,1.5042,5.4419,3.269,3.01,.004786598,.027000001,0,.96480906,0,0,0
0,0,0,1.5042,5.4419,3.269,3.01,.004786598,.027000001,0,.96480906,0,0,0
0,0,0,1.5042,5.4419,3.269,3.01,.004786598,.027000001,0,.96480906,0,0,0
0,0,0,1.5042,5.4419,3.269,3.01,.004786598,.027000001,0,.96480906,0,1,0
0,1,0,1.5042,5.4419,3.269,3.01,.004786598,.027000001,0,.96480906,0,1,0
0,1,0,2.187,4.5591,1.8624,2.813,.024279835,.027000001,0,.96606618,0,1,0
0,1,0,2.187,4.5591,1.8624,2.813,.024279835,.027000001,0,.96606618,0,1,0
0,1,0,2.187,4.5591,1.8624,2.813,.024279835,.027000001,0,.96606618,0,1,0
0,0,0,2.187,4.5591,1.8624,2.813,.024279835,.027000001,0,.96606618,0,1,0
0,1,0,2.187,4.5591,1.8624,2.813,.024279835,.027000001,0,.96606618,0,1,0
0,0,0,2.187,4.5591,1.8624,2.813,.024279835,.027000001,0,.96606618,0,1,0
0,0,0,.3226,6.2172,0,3.117,.0034097948,.027000001,0,.64710611,0,0,0
0,0,1,.6235000000000001,6.5133,.6732,4.2711,.0033680829,.027000001,0,.65592086,0,1,0
0,0,1,.6235000000000001,6.5133,.6732,4.2711,.0033680829,.027000001,0,.65592086,0,0,0
0,0,1,2.8754,4.0596,1.3153,1.8999,.0070251101,.027000001,0,.80711389,0,1,0
0,1,0,2.8754,4.0596,1.3153,1.8999,.0070251101,.027000001,0,.80711389,0,0,0
0,1,0,2.8754,4.0596,1.3153,1.8999,.0070251101,.027000001,0,.80711389,0,1,0
